"","id","ball","batsman","bowler","nonstriker","innings","team","run","extra","wicket","odi_no","commentary","check","id.1","wides","legbyes","noballs","byes","odi_no.1","check.1","id.2","batsman.1","extras","total","odi_no.2","check.2","id.3","fielders","kind","player_out","odi_no.3","check.3","X","X.1","X.2"
"98987","115421","18.1","1186",1343,525,2,"Pakistan",115427,-1,-1,3431,"none",0,NA,NA,NA,NA,NA,NA,NA,115427,0,0,0,3431,0,NA,NA,"","","","",NA,NA,NA
"98988","115422","18.2","1186",1343,525,2,"Pakistan",115428,-1,-1,3431,"none",0,NA,NA,NA,NA,NA,NA,NA,115428,0,0,0,3431,0,NA,NA,"","","","",NA,NA,NA
"98989","115423","18.3","1186",1343,525,2,"Pakistan",115429,-1,-1,3431,"none",0,NA,NA,NA,NA,NA,NA,NA,115429,1,0,1,3431,0,NA,NA,"","","","",NA,NA,NA
"98991","115425","18.5","1186",1343,525,2,"Pakistan",115431,-1,3111,3431,"none",0,NA,NA,NA,NA,NA,NA,NA,115431,0,0,0,3431,0,NA,NA,"","","","",NA,NA,NA
"98993","115427","19.1","1186",1395,1272,2,"Pakistan",115433,-1,-1,3431,"none",0,NA,NA,NA,NA,NA,NA,NA,115433,0,0,0,3431,0,NA,NA,"","","","",NA,NA,NA
"98994","115428","19.2","1186",1395,1272,2,"Pakistan",115434,-1,-1,3431,"none",0,NA,NA,NA,NA,NA,NA,NA,115434,4,0,4,3431,0,NA,NA,"","","","",NA,NA,NA
"98995","115429","19.3","1186",1395,1272,2,"Pakistan",115435,-1,-1,3431,"none",0,NA,NA,NA,NA,NA,NA,NA,115435,0,0,0,3431,0,NA,NA,"","","","",NA,NA,NA
"98996","115430","19.4","1186",1395,1272,2,"Pakistan",115436,-1,-1,3431,"none",0,NA,NA,NA,NA,NA,NA,NA,115436,0,0,0,3431,0,NA,NA,"","","","",NA,NA,NA
"98997","115431","19.5","1186",1395,1272,2,"Pakistan",115437,-1,-1,3431,"none",0,NA,NA,NA,NA,NA,NA,NA,115437,1,0,1,3431,0,NA,NA,"","","","",NA,NA,NA
"99003","115437","20.5","1186",1141,1272,2,"Pakistan",115443,-1,3112,3431,"none",0,NA,NA,NA,NA,NA,NA,NA,115443,0,0,0,3431,0,NA,NA,"","","","",NA,NA,NA
"99483","115917","0.1","1186",1396,525,2,"Pakistan",115923,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115923,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99484","115918","0.2","1186",1396,525,2,"Pakistan",115924,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115924,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99485","115919","0.3","1186",1396,525,2,"Pakistan",115925,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115925,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99486","115920","0.4","1186",1396,525,2,"Pakistan",115926,4190,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115926,0,1,1,3430,0,NA,NA,"","","","",NA,NA,NA
"99487","115921","0.4","1186",1396,525,2,"Pakistan",115927,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115927,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99488","115922","0.5","1186",1396,525,2,"Pakistan",115928,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115928,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99489","115923","0.6","1186",1396,525,2,"Pakistan",115929,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115929,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99496","115930","2.1","1186",1396,525,2,"Pakistan",115936,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115936,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99497","115931","2.2","1186",1396,525,2,"Pakistan",115937,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115937,4,0,4,3430,0,NA,NA,"","","","",NA,NA,NA
"99498","115932","2.3","1186",1396,525,2,"Pakistan",115938,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115938,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99499","115933","2.4","1186",1396,525,2,"Pakistan",115939,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115939,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99500","115934","2.5","1186",1396,525,2,"Pakistan",115940,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115940,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99501","115935","2.6","1186",1396,525,2,"Pakistan",115941,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115941,4,0,4,3430,0,NA,NA,"","","","",NA,NA,NA
"99508","115942","4.1","1186",1396,525,2,"Pakistan",115948,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115948,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99509","115943","4.2","1186",1396,525,2,"Pakistan",115949,4191,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115949,0,1,1,3430,0,NA,NA,"","","","",NA,NA,NA
"99513","115947","4.6","1186",1396,525,2,"Pakistan",115953,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115953,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99516","115950","5.3","1186",1438,525,2,"Pakistan",115956,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115956,1,0,1,3430,0,NA,NA,"","","","",NA,NA,NA
"99520","115954","6.1","1186",1431,525,2,"Pakistan",115960,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115960,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99521","115955","6.2","1186",1431,525,2,"Pakistan",115961,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115961,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99522","115956","6.3","1186",1431,525,2,"Pakistan",115962,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115962,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99523","115957","6.4","1186",1431,525,2,"Pakistan",115963,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115963,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99524","115958","6.5","1186",1431,525,2,"Pakistan",115964,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115964,1,0,1,3430,0,NA,NA,"","","","",NA,NA,NA
"99526","115960","7.1","1186",1438,525,2,"Pakistan",115966,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115966,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99527","115961","7.2","1186",1438,525,2,"Pakistan",115967,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115967,4,0,4,3430,0,NA,NA,"","","","",NA,NA,NA
"99528","115962","7.3","1186",1438,525,2,"Pakistan",115968,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115968,1,0,1,3430,0,NA,NA,"","","","",NA,NA,NA
"99531","115965","7.6","1186",1438,525,2,"Pakistan",115971,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115971,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99538","115972","9.1","1186",1396,617,2,"Pakistan",115978,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115978,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99539","115973","9.2","1186",1396,617,2,"Pakistan",115979,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115979,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99540","115974","9.3","1186",1396,617,2,"Pakistan",115980,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115980,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99541","115975","9.4","1186",1396,617,2,"Pakistan",115981,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115981,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99542","115976","9.5","1186",1396,617,2,"Pakistan",115982,-1,-1,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115982,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99543","115977","9.6","1186",1396,617,2,"Pakistan",115983,-1,3130,3430,"none",0,NA,NA,NA,NA,NA,NA,NA,115983,0,0,0,3430,0,NA,NA,"","","","",NA,NA,NA
"99776","116210","3.1","1186",1438,525,1,"Pakistan",116216,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116216,0,0,0,3427,0,NA,NA,"","","","",NA,NA,NA
"99777","116211","3.2","1186",1438,525,1,"Pakistan",116217,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116217,1,0,1,3427,0,NA,NA,"","","","",NA,NA,NA
"99782","116216","4.1","1186",1396,525,1,"Pakistan",116222,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116222,0,0,0,3427,0,NA,NA,"","","","",NA,NA,NA
"99783","116217","4.2","1186",1396,525,1,"Pakistan",116223,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116223,2,0,2,3427,0,NA,NA,"","","","",NA,NA,NA
"99784","116218","4.3","1186",1396,525,1,"Pakistan",116224,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116224,0,0,0,3427,0,NA,NA,"","","","",NA,NA,NA
"99785","116219","4.4","1186",1396,525,1,"Pakistan",116225,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116225,1,0,1,3427,0,NA,NA,"","","","",NA,NA,NA
"99788","116222","5.1","1186",1438,525,1,"Pakistan",116228,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116228,0,0,0,3427,0,NA,NA,"","","","",NA,NA,NA
"99789","116223","5.2","1186",1438,525,1,"Pakistan",116229,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116229,0,0,0,3427,0,NA,NA,"","","","",NA,NA,NA
"99790","116224","5.3","1186",1438,525,1,"Pakistan",116230,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116230,0,0,0,3427,0,NA,NA,"","","","",NA,NA,NA
"99791","116225","5.4","1186",1438,525,1,"Pakistan",116231,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116231,0,0,0,3427,0,NA,NA,"","","","",NA,NA,NA
"99792","116226","5.5","1186",1438,525,1,"Pakistan",116232,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116232,0,0,0,3427,0,NA,NA,"","","","",NA,NA,NA
"99793","116227","5.6","1186",1438,525,1,"Pakistan",116233,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116233,0,0,0,3427,0,NA,NA,"","","","",NA,NA,NA
"99796","116230","6.3","1186",544,525,1,"Pakistan",116236,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116236,0,0,0,3427,0,NA,NA,"","","","",NA,NA,NA
"99797","116231","6.4","1186",544,525,1,"Pakistan",116237,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116237,2,0,2,3427,0,NA,NA,"","","","",NA,NA,NA
"99798","116232","6.5","1186",544,525,1,"Pakistan",116238,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116238,0,0,0,3427,0,NA,NA,"","","","",NA,NA,NA
"99799","116233","6.6","1186",544,525,1,"Pakistan",116239,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116239,0,0,0,3427,0,NA,NA,"","","","",NA,NA,NA
"99803","116237","7.4","1186",1438,525,1,"Pakistan",116243,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116243,4,0,4,3427,0,NA,NA,"","","","",NA,NA,NA
"99804","116238","7.5","1186",1438,525,1,"Pakistan",116244,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116244,0,0,0,3427,0,NA,NA,"","","","",NA,NA,NA
"99805","116239","7.6","1186",1438,525,1,"Pakistan",116245,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116245,1,0,1,3427,0,NA,NA,"","","","",NA,NA,NA
"99806","116240","8.1","1186",544,525,1,"Pakistan",116246,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116246,4,0,4,3427,0,NA,NA,"","","","",NA,NA,NA
"99807","116241","8.2","1186",544,525,1,"Pakistan",116247,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116247,0,0,0,3427,0,NA,NA,"","","","",NA,NA,NA
"99808","116242","8.3","1186",544,525,1,"Pakistan",116248,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116248,2,0,2,3427,0,NA,NA,"","","","",NA,NA,NA
"99809","116243","8.4","1186",544,525,1,"Pakistan",116249,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116249,0,0,0,3427,0,NA,NA,"","","","",NA,NA,NA
"99810","116244","8.5","1186",544,525,1,"Pakistan",116250,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116250,0,0,0,3427,0,NA,NA,"","","","",NA,NA,NA
"99811","116245","8.6","1186",544,525,1,"Pakistan",116251,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116251,4,0,4,3427,0,NA,NA,"","","","",NA,NA,NA
"99820","116254","10.3","1186",1141,525,1,"Pakistan",116260,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116260,0,0,0,3427,0,NA,NA,"","","","",NA,NA,NA
"99821","116255","10.4","1186",1141,525,1,"Pakistan",116261,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116261,0,0,0,3427,0,NA,NA,"","","","",NA,NA,NA
"99822","116256","10.5","1186",1141,525,1,"Pakistan",116262,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116262,0,0,0,3427,0,NA,NA,"","","","",NA,NA,NA
"99823","116257","10.6","1186",1141,525,1,"Pakistan",116263,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116263,0,0,0,3427,0,NA,NA,"","","","",NA,NA,NA
"99826","116260","11.3","1186",1395,525,1,"Pakistan",116266,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116266,4,0,4,3427,0,NA,NA,"","","","",NA,NA,NA
"99827","116261","11.4","1186",1395,525,1,"Pakistan",116267,-1,-1,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116267,1,0,1,3427,0,NA,NA,"","","","",NA,NA,NA
"99829","116263","11.6","1186",1395,525,1,"Pakistan",116269,-1,3140,3427,"none",0,NA,NA,NA,NA,NA,NA,NA,116269,0,0,0,3427,0,NA,NA,"","","","",NA,NA,NA
"100645","117079","4.5","1186",1396,525,2,"Pakistan",117085,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117085,0,0,0,3425,0,NA,NA,"","","","",NA,NA,NA
"100646","117080","4.6","1186",1396,525,2,"Pakistan",117086,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117086,0,0,0,3425,0,NA,NA,"","","","",NA,NA,NA
"100653","117087","6.1","1186",1396,525,2,"Pakistan",117093,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117093,0,0,0,3425,0,NA,NA,"","","","",NA,NA,NA
"100654","117088","6.2","1186",1396,525,2,"Pakistan",117094,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117094,0,0,0,3425,0,NA,NA,"","","","",NA,NA,NA
"100655","117089","6.3","1186",1396,525,2,"Pakistan",117095,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117095,0,0,0,3425,0,NA,NA,"","","","",NA,NA,NA
"100656","117090","6.4","1186",1396,525,2,"Pakistan",117096,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117096,0,0,0,3425,0,NA,NA,"","","","",NA,NA,NA
"100657","117091","6.5","1186",1396,525,2,"Pakistan",117097,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117097,0,0,0,3425,0,NA,NA,"","","","",NA,NA,NA
"100658","117092","6.6","1186",1396,525,2,"Pakistan",117098,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117098,2,0,2,3425,0,NA,NA,"","","","",NA,NA,NA
"100662","117096","7.4","1186",1438,525,2,"Pakistan",117102,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117102,0,0,0,3425,0,NA,NA,"","","","",NA,NA,NA
"100663","117097","7.5","1186",1438,525,2,"Pakistan",117103,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117103,1,0,1,3425,0,NA,NA,"","","","",NA,NA,NA
"100671","117105","9.1","1186",1438,525,2,"Pakistan",117111,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117111,0,0,0,3425,0,NA,NA,"","","","",NA,NA,NA
"100672","117106","9.2","1186",1438,525,2,"Pakistan",117112,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117112,0,0,0,3425,0,NA,NA,"","","","",NA,NA,NA
"100673","117107","9.3","1186",1438,525,2,"Pakistan",117113,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117113,0,0,0,3425,0,NA,NA,"","","","",NA,NA,NA
"100674","117108","9.4","1186",1438,525,2,"Pakistan",117114,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117114,0,0,0,3425,0,NA,NA,"","","","",NA,NA,NA
"100675","117109","9.5","1186",1438,525,2,"Pakistan",117115,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117115,0,0,0,3425,0,NA,NA,"","","","",NA,NA,NA
"100676","117110","9.6","1186",1438,525,2,"Pakistan",117116,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117116,1,0,1,3425,0,NA,NA,"","","","",NA,NA,NA
"100677","117111","10.1","1186",544,525,2,"Pakistan",117117,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117117,1,0,1,3425,0,NA,NA,"","","","",NA,NA,NA
"100680","117114","10.4","1186",544,525,2,"Pakistan",117120,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117120,4,0,4,3425,0,NA,NA,"","","","",NA,NA,NA
"100681","117115","10.5","1186",544,525,2,"Pakistan",117121,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117121,1,0,1,3425,0,NA,NA,"","","","",NA,NA,NA
"100684","117118","11.2","1186",1141,525,2,"Pakistan",117124,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117124,0,0,0,3425,0,NA,NA,"","","","",NA,NA,NA
"100685","117119","11.3","1186",1141,525,2,"Pakistan",117125,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117125,0,0,0,3425,0,NA,NA,"","","","",NA,NA,NA
"100686","117120","11.4","1186",1141,525,2,"Pakistan",117126,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117126,4,0,4,3425,0,NA,NA,"","","","",NA,NA,NA
"100687","117121","11.5","1186",1141,525,2,"Pakistan",117127,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117127,1,0,1,3425,0,NA,NA,"","","","",NA,NA,NA
"100690","117124","12.2","1186",1395,525,2,"Pakistan",117130,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117130,1,0,1,3425,0,NA,NA,"","","","",NA,NA,NA
"100696","117130","13.1","1186",1141,525,2,"Pakistan",117136,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117136,1,0,1,3425,0,NA,NA,"","","","",NA,NA,NA
"100699","117133","13.4","1186",1141,525,2,"Pakistan",117139,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117139,1,0,1,3425,0,NA,NA,"","","","",NA,NA,NA
"100702","117136","14.1","1186",1395,525,2,"Pakistan",117142,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117142,0,0,0,3425,0,NA,NA,"","","","",NA,NA,NA
"100703","117137","14.2","1186",1395,525,2,"Pakistan",117143,4228,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117143,0,1,1,3425,0,NA,NA,"","","","",NA,NA,NA
"100704","117138","14.2","1186",1395,525,2,"Pakistan",117144,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117144,1,0,1,3425,0,NA,NA,"","","","",NA,NA,NA
"100707","117141","14.5","1186",1395,525,2,"Pakistan",117147,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117147,2,0,2,3425,0,NA,NA,"","","","",NA,NA,NA
"100708","117142","14.6","1186",1395,525,2,"Pakistan",117148,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117148,1,0,1,3425,0,NA,NA,"","","","",NA,NA,NA
"100709","117143","15.1","1186",544,525,2,"Pakistan",117149,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117149,0,0,0,3425,0,NA,NA,"","","","",NA,NA,NA
"100710","117144","15.2","1186",544,525,2,"Pakistan",117150,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117150,2,0,2,3425,0,NA,NA,"","","","",NA,NA,NA
"100711","117145","15.3","1186",544,525,2,"Pakistan",117151,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117151,1,0,1,3425,0,NA,NA,"","","","",NA,NA,NA
"100717","117151","16.3","1186",1395,525,2,"Pakistan",117157,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117157,1,0,1,3425,0,NA,NA,"","","","",NA,NA,NA
"100725","117159","17.4","1186",544,525,2,"Pakistan",117165,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117165,1,0,1,3425,0,NA,NA,"","","","",NA,NA,NA
"100727","117161","17.6","1186",544,525,2,"Pakistan",117167,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117167,0,0,0,3425,0,NA,NA,"","","","",NA,NA,NA
"100734","117168","19.1","1186",544,525,2,"Pakistan",117174,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117174,1,0,1,3425,0,NA,NA,"","","","",NA,NA,NA
"100737","117171","19.4","1186",544,525,2,"Pakistan",117177,-1,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117177,0,0,0,3425,0,NA,NA,"","","","",NA,NA,NA
"100738","117172","19.5","1186",544,525,2,"Pakistan",117178,4230,-1,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117178,0,1,1,3425,0,NA,NA,"","","","",NA,NA,NA
"100739","117173","19.5","1186",544,525,2,"Pakistan",117179,-1,3170,3425,"none",0,NA,NA,NA,NA,NA,NA,NA,117179,0,0,0,3425,0,NA,NA,"","","","",NA,NA,NA
"105976","122410","11.1","1186",223,525,2,"Pakistan",122416,-1,-1,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122416,1,0,1,3396,0,NA,NA,"","","","",NA,NA,NA
"105982","122416","12.1","1186",1769,525,2,"Pakistan",122422,-1,-1,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122422,0,0,0,3396,0,NA,NA,"","","","",NA,NA,NA
"105983","122417","12.2","1186",1769,525,2,"Pakistan",122423,-1,-1,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122423,0,0,0,3396,0,NA,NA,"","","","",NA,NA,NA
"105984","122418","12.3","1186",1769,525,2,"Pakistan",122424,-1,-1,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122424,0,0,0,3396,0,NA,NA,"","","","",NA,NA,NA
"105985","122419","12.4","1186",1769,525,2,"Pakistan",122425,-1,-1,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122425,0,0,0,3396,0,NA,NA,"","","","",NA,NA,NA
"105986","122420","12.5","1186",1769,525,2,"Pakistan",122426,-1,-1,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122426,1,0,1,3396,0,NA,NA,"","","","",NA,NA,NA
"105988","122422","13.1","1186",223,525,2,"Pakistan",122428,-1,-1,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122428,0,0,0,3396,0,NA,NA,"","","","",NA,NA,NA
"105989","122423","13.2","1186",223,525,2,"Pakistan",122429,-1,-1,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122429,0,0,0,3396,0,NA,NA,"","","","",NA,NA,NA
"105990","122424","13.3","1186",223,525,2,"Pakistan",122430,-1,-1,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122430,1,0,1,3396,0,NA,NA,"","","","",NA,NA,NA
"105992","122426","13.5","1186",223,525,2,"Pakistan",122432,-1,-1,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122432,0,0,0,3396,0,NA,NA,"","","","",NA,NA,NA
"105993","122427","13.6","1186",223,525,2,"Pakistan",122433,-1,-1,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122433,1,0,1,3396,0,NA,NA,"","","","",NA,NA,NA
"105994","122428","14.1","1186",1769,525,2,"Pakistan",122434,-1,-1,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122434,0,0,0,3396,0,NA,NA,"","","","",NA,NA,NA
"105995","122429","14.2","1186",1769,525,2,"Pakistan",122435,-1,-1,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122435,0,0,0,3396,0,NA,NA,"","","","",NA,NA,NA
"105996","122430","14.3","1186",1769,525,2,"Pakistan",122436,-1,-1,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122436,0,0,0,3396,0,NA,NA,"","","","",NA,NA,NA
"105997","122431","14.4","1186",1769,525,2,"Pakistan",122437,-1,-1,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122437,0,0,0,3396,0,NA,NA,"","","","",NA,NA,NA
"105998","122432","14.5","1186",1769,525,2,"Pakistan",122438,-1,-1,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122438,4,0,4,3396,0,NA,NA,"","","","",NA,NA,NA
"105999","122433","14.6","1186",1769,525,2,"Pakistan",122439,-1,-1,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122439,0,0,0,3396,0,NA,NA,"","","","",NA,NA,NA
"106004","122438","15.5","1186",223,525,2,"Pakistan",122444,-1,-1,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122444,1,0,1,3396,0,NA,NA,"","","","",NA,NA,NA
"106006","122440","16.1","1186",1769,525,2,"Pakistan",122446,-1,-1,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122446,2,0,2,3396,0,NA,NA,"","","","",NA,NA,NA
"106007","122441","16.2","1186",1769,525,2,"Pakistan",122447,-1,-1,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122447,0,0,0,3396,0,NA,NA,"","","","",NA,NA,NA
"106008","122442","16.3","1186",1769,525,2,"Pakistan",122448,-1,-1,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122448,0,0,0,3396,0,NA,NA,"","","","",NA,NA,NA
"106009","122443","16.4","1186",1769,525,2,"Pakistan",122449,-1,3298,3396,"none",0,NA,NA,NA,NA,NA,NA,NA,122449,0,0,0,3396,0,NA,NA,"","","","",NA,NA,NA
"106547","122981","4.2","1186",1097,1226,2,"Pakistan",122987,-1,-1,3393,"none",0,NA,NA,NA,NA,NA,NA,NA,122987,0,0,0,3393,0,NA,NA,"","","","",NA,NA,NA
