"","id","ball","batsman","bowler","nonstriker","innings","team","run","extra","wicket","odi_no","commentary","check"
"106859","123293","25.3","1186",1647,1182,1,"Pakistan",123299,4434,-1,3391,"none",0
"106860","123294","25.3","1186",1647,1182,1,"Pakistan",123300,-1,-1,3391,"none",0
"106861","123295","25.4","1186",1647,1182,1,"Pakistan",123301,-1,-1,3391,"none",0
"106870","123304","27.1","1186",1647,1182,1,"Pakistan",123310,-1,3316,3391,"none",0
"107703","124137","10.5","1186",222,1226,2,"Pakistan",124143,-1,-1,3390,"none",0
"107705","124139","11.1","1186",223,1226,2,"Pakistan",124145,-1,-1,3390,"none",0
"107706","124140","11.2","1186",223,1226,2,"Pakistan",124146,-1,-1,3390,"none",0
"107710","124144","11.6","1186",223,1226,2,"Pakistan",124150,-1,-1,3390,"none",0
"107714","124148","12.4","1186",1769,1226,2,"Pakistan",124154,-1,-1,3390,"none",0
"107715","124149","12.5","1186",1769,1226,2,"Pakistan",124155,-1,-1,3390,"none",0
"107717","124151","13.1","1186",223,1226,2,"Pakistan",124157,-1,-1,3390,"none",0
"107718","124152","13.2","1186",223,1226,2,"Pakistan",124158,-1,-1,3390,"none",0
"107719","124153","13.3","1186",223,1226,2,"Pakistan",124159,-1,-1,3390,"none",0
"107720","124154","13.4","1186",223,1226,2,"Pakistan",124160,-1,-1,3390,"none",0
"107721","124155","13.5","1186",223,1226,2,"Pakistan",124161,-1,-1,3390,"none",0
"107723","124157","14.1","1186",1769,1226,2,"Pakistan",124163,-1,-1,3390,"none",0
"107724","124158","14.2","1186",1769,1226,2,"Pakistan",124164,-1,-1,3390,"none",0
"107725","124159","14.3","1186",1769,1226,2,"Pakistan",124165,-1,-1,3390,"none",0
"107726","124160","14.4","1186",1769,1226,2,"Pakistan",124166,-1,-1,3390,"none",0
"107729","124163","15.1","1186",223,1226,2,"Pakistan",124169,-1,-1,3390,"none",0
"107731","124165","15.3","1186",223,1226,2,"Pakistan",124171,-1,-1,3390,"none",0
"107732","124166","15.4","1186",223,1226,2,"Pakistan",124172,-1,-1,3390,"none",0
"107735","124169","16.1","1186",1769,1226,2,"Pakistan",124175,-1,-1,3390,"none",0
"107736","124170","16.2","1186",1769,1226,2,"Pakistan",124176,-1,-1,3390,"none",0
"107737","124171","16.3","1186",1769,1226,2,"Pakistan",124177,-1,-1,3390,"none",0
"107738","124172","16.4","1186",1769,1226,2,"Pakistan",124178,-1,-1,3390,"none",0
"107739","124173","16.5","1186",1769,1226,2,"Pakistan",124179,-1,-1,3390,"none",0
"107740","124174","16.6","1186",1769,1226,2,"Pakistan",124180,-1,-1,3390,"none",0
"107741","124175","17.1","1186",223,1226,2,"Pakistan",124181,-1,3338,3390,"none",0
"107953","124387","3.4","1186",1097,1226,1,"Pakistan",124393,-1,-1,3389,"none",0
"107954","124388","3.5","1186",1097,1226,1,"Pakistan",124394,-1,-1,3389,"none",0
"107956","124390","4.1","1186",222,1226,1,"Pakistan",124396,-1,-1,3389,"none",0
"107957","124391","4.2","1186",222,1226,1,"Pakistan",124397,-1,-1,3389,"none",0
"107958","124392","4.3","1186",222,1226,1,"Pakistan",124398,-1,-1,3389,"none",0
"107959","124393","4.4","1186",222,1226,1,"Pakistan",124399,-1,-1,3389,"none",0
"107960","124394","4.5","1186",222,1226,1,"Pakistan",124400,4491,-1,3389,"none",0
"107961","124395","4.5","1186",222,1226,1,"Pakistan",124401,-1,-1,3389,"none",0
"107962","124396","4.6","1186",222,1226,1,"Pakistan",124402,-1,-1,3389,"none",0
"107964","124398","5.2","1186",1097,1226,1,"Pakistan",124404,-1,-1,3389,"none",0
"107965","124399","5.3","1186",1097,1226,1,"Pakistan",124405,-1,-1,3389,"none",0
"107966","124400","5.4","1186",1097,1226,1,"Pakistan",124406,-1,-1,3389,"none",0
"107967","124401","5.5","1186",1097,1226,1,"Pakistan",124407,-1,-1,3389,"none",0
"107968","124402","5.6","1186",1097,1226,1,"Pakistan",124408,-1,3348,3389,"none",0
"122131","138565","5.3","1186",2030,1226,2,"Pakistan",138571,-1,-1,3358,"none",0
"122132","138566","5.4","1186",2030,1226,2,"Pakistan",138572,-1,-1,3358,"none",0
"122133","138567","5.5","1186",2030,1226,2,"Pakistan",138573,-1,-1,3358,"none",0
"122134","138568","5.6","1186",2030,1226,2,"Pakistan",138574,-1,-1,3358,"none",0
"122140","138574","6.6","1186",110,733,2,"Pakistan",138580,-1,3725,3358,"none",0
"122460","138894","9.5","1186",110,1139,1,"Pakistan",138900,-1,-1,3357,"none",0
"122461","138895","9.6","1186",110,1139,1,"Pakistan",138901,-1,-1,3357,"none",0
"122467","138901","10.6","1186",2030,1139,1,"Pakistan",138907,5094,-1,3357,"none",0
"122468","138902","10.6","1186",2030,1139,1,"Pakistan",138908,5095,-1,3357,"none",0
"122469","138903","11.1","1186",110,1139,1,"Pakistan",138909,-1,-1,3357,"none",0
"122470","138904","11.2","1186",110,1139,1,"Pakistan",138910,-1,-1,3357,"none",0
"122471","138905","11.3","1186",110,1139,1,"Pakistan",138911,-1,-1,3357,"none",0
"122472","138906","11.4","1186",110,1139,1,"Pakistan",138912,-1,-1,3357,"none",0
"122473","138907","11.5","1186",110,1139,1,"Pakistan",138913,-1,-1,3357,"none",0
"122474","138908","11.6","1186",110,1139,1,"Pakistan",138914,-1,-1,3357,"none",0
"122482","138916","13.1","1186",358,733,1,"Pakistan",138922,-1,-1,3357,"none",0
"122483","138917","13.2","1186",358,733,1,"Pakistan",138923,-1,-1,3357,"none",0
"122484","138918","13.3","1186",358,733,1,"Pakistan",138924,-1,-1,3357,"none",0
"122485","138919","13.4","1186",358,733,1,"Pakistan",138925,-1,-1,3357,"none",0
"122488","138922","14.1","1186",632,733,1,"Pakistan",138928,-1,-1,3357,"none",0
"122489","138923","14.2","1186",632,733,1,"Pakistan",138929,-1,-1,3357,"none",0
"122490","138924","14.3","1186",632,733,1,"Pakistan",138930,-1,-1,3357,"none",0
"122491","138925","14.4","1186",632,733,1,"Pakistan",138931,-1,-1,3357,"none",0
"122492","138926","14.5","1186",632,733,1,"Pakistan",138932,-1,-1,3357,"none",0
"122493","138927","14.6","1186",632,733,1,"Pakistan",138933,-1,-1,3357,"none",0
"122497","138931","15.4","1186",358,733,1,"Pakistan",138937,-1,-1,3357,"none",0
"122498","138932","15.5","1186",358,733,1,"Pakistan",138938,-1,-1,3357,"none",0
"122499","138933","15.6","1186",358,733,1,"Pakistan",138939,-1,-1,3357,"none",0
"122500","138934","16.1","1186",632,733,1,"Pakistan",138940,-1,-1,3357,"none",0
"122501","138935","16.2","1186",632,733,1,"Pakistan",138941,-1,-1,3357,"none",0
"122502","138936","16.3","1186",632,733,1,"Pakistan",138942,-1,-1,3357,"none",0
"122503","138937","16.4","1186",632,733,1,"Pakistan",138943,-1,-1,3357,"none",0
"122505","138939","16.6","1186",632,733,1,"Pakistan",138945,-1,-1,3357,"none",0
"122509","138943","17.4","1186",837,733,1,"Pakistan",138949,-1,-1,3357,"none",0
"122510","138944","17.5","1186",837,733,1,"Pakistan",138950,-1,-1,3357,"none",0
"122511","138945","17.6","1186",837,733,1,"Pakistan",138951,-1,-1,3357,"none",0
"122512","138946","18.1","1186",632,733,1,"Pakistan",138952,-1,-1,3357,"none",0
"122514","138948","18.3","1186",632,733,1,"Pakistan",138954,-1,-1,3357,"none",0
"122516","138950","18.5","1186",632,733,1,"Pakistan",138956,-1,-1,3357,"none",0
"122518","138952","19.1","1186",837,733,1,"Pakistan",138958,-1,-1,3357,"none",0
"122520","138954","19.3","1186",837,733,1,"Pakistan",138960,-1,-1,3357,"none",0
"122521","138955","19.4","1186",837,733,1,"Pakistan",138961,-1,-1,3357,"none",0
"122522","138956","19.5","1186",837,733,1,"Pakistan",138962,-1,-1,3357,"none",0
"122523","138957","19.6","1186",837,733,1,"Pakistan",138963,-1,-1,3357,"none",0
"122525","138959","20.2","1186",632,733,1,"Pakistan",138965,-1,-1,3357,"none",0
"122527","138961","20.4","1186",632,733,1,"Pakistan",138967,-1,-1,3357,"none",0
"122528","138962","20.5","1186",632,733,1,"Pakistan",138968,-1,-1,3357,"none",0
"122529","138963","20.6","1186",632,733,1,"Pakistan",138969,-1,-1,3357,"none",0
"122536","138970","22.1","1186",358,733,1,"Pakistan",138976,-1,-1,3357,"none",0
"122537","138971","22.2","1186",358,733,1,"Pakistan",138977,-1,-1,3357,"none",0
"122538","138972","22.3","1186",358,733,1,"Pakistan",138978,-1,-1,3357,"none",0
"122539","138973","22.4","1186",358,733,1,"Pakistan",138979,-1,-1,3357,"none",0
"122547","138981","23.6","1186",837,733,1,"Pakistan",138987,-1,-1,3357,"none",0
"122550","138984","24.3","1186",682,733,1,"Pakistan",138990,-1,-1,3357,"none",0
"122551","138985","24.4","1186",682,733,1,"Pakistan",138991,-1,-1,3357,"none",0
"122552","138986","24.5","1186",682,733,1,"Pakistan",138992,-1,-1,3357,"none",0
"122553","138987","24.6","1186",682,733,1,"Pakistan",138993,-1,-1,3357,"none",0
"122556","138990","25.3","1186",837,733,1,"Pakistan",138996,-1,-1,3357,"none",0
"122558","138992","25.5","1186",837,733,1,"Pakistan",138998,-1,-1,3357,"none",0
"122561","138995","26.2","1186",682,733,1,"Pakistan",139001,-1,-1,3357,"none",0
"122564","138998","26.5","1186",682,733,1,"Pakistan",139004,-1,-1,3357,"none",0
"122568","139002","27.3","1186",837,733,1,"Pakistan",139008,-1,-1,3357,"none",0
"122569","139003","27.4","1186",837,733,1,"Pakistan",139009,-1,-1,3357,"none",0
"122572","139006","28.1","1186",682,733,1,"Pakistan",139012,-1,-1,3357,"none",0
"122577","139011","28.6","1186",682,733,1,"Pakistan",139017,-1,-1,3357,"none",0
"122578","139012","29.1","1186",837,733,1,"Pakistan",139018,-1,-1,3357,"none",0
"122579","139013","29.2","1186",837,733,1,"Pakistan",139019,-1,-1,3357,"none",0
"122580","139014","29.3","1186",837,733,1,"Pakistan",139020,-1,-1,3357,"none",0
"122585","139019","30.2","1186",682,733,1,"Pakistan",139025,5097,-1,3357,"none",0
"122586","139020","30.3","1186",682,733,1,"Pakistan",139026,-1,-1,3357,"none",0
"122588","139022","30.5","1186",682,733,1,"Pakistan",139028,-1,-1,3357,"none",0
"122589","139023","30.6","1186",682,733,1,"Pakistan",139029,-1,-1,3357,"none",0
"122591","139025","31.2","1186",632,733,1,"Pakistan",139031,-1,-1,3357,"none",0
"122594","139028","31.5","1186",632,733,1,"Pakistan",139034,-1,-1,3357,"none",0
"122598","139032","32.3","1186",2030,733,1,"Pakistan",139038,-1,-1,3357,"none",0
"122600","139034","32.5","1186",2030,733,1,"Pakistan",139040,-1,-1,3357,"none",0
"122605","139039","33.3","1186",632,733,1,"Pakistan",139045,-1,-1,3357,"none",0
"122607","139041","33.5","1186",632,733,1,"Pakistan",139047,-1,-1,3357,"none",0
"122608","139042","33.6","1186",632,733,1,"Pakistan",139048,-1,-1,3357,"none",0
"122611","139045","34.3","1186",2030,733,1,"Pakistan",139051,-1,-1,3357,"none",0
"122614","139048","34.6","1186",2030,733,1,"Pakistan",139054,-1,-1,3357,"none",0
"122615","139049","35.1","1186",682,733,1,"Pakistan",139055,-1,-1,3357,"none",0
"122616","139050","35.2","1186",682,733,1,"Pakistan",139056,-1,-1,3357,"none",0
"122617","139051","35.3","1186",682,733,1,"Pakistan",139057,-1,-1,3357,"none",0
"122619","139053","35.5","1186",682,733,1,"Pakistan",139059,-1,-1,3357,"none",0
"122621","139055","36.1","1186",110,733,1,"Pakistan",139061,-1,-1,3357,"none",0
"122622","139056","36.2","1186",110,733,1,"Pakistan",139062,-1,-1,3357,"none",0
"122623","139057","36.3","1186",110,733,1,"Pakistan",139063,-1,-1,3357,"none",0
"122624","139058","36.4","1186",110,733,1,"Pakistan",139064,-1,-1,3357,"none",0
"122627","139061","37.1","1186",837,733,1,"Pakistan",139067,-1,-1,3357,"none",0
"122631","139065","37.5","1186",837,733,1,"Pakistan",139071,-1,-1,3357,"none",0
"122632","139066","37.6","1186",837,733,1,"Pakistan",139072,-1,-1,3357,"none",0
"122633","139067","38.1","1186",110,733,1,"Pakistan",139073,-1,-1,3357,"none",0
"122635","139069","38.3","1186",110,733,1,"Pakistan",139075,-1,-1,3357,"none",0
"122638","139072","38.6","1186",110,733,1,"Pakistan",139078,-1,-1,3357,"none",0
"122642","139076","39.3","1186",837,733,1,"Pakistan",139082,-1,-1,3357,"none",0
"122644","139078","39.5","1186",837,733,1,"Pakistan",139084,-1,-1,3357,"none",0
"122645","139079","39.6","1186",837,733,1,"Pakistan",139085,-1,-1,3357,"none",0
"122646","139080","40.1","1186",110,733,1,"Pakistan",139086,-1,-1,3357,"none",0
"122648","139082","40.3","1186",110,733,1,"Pakistan",139088,-1,-1,3357,"none",0
"122652","139086","41.1","1186",837,733,1,"Pakistan",139092,-1,-1,3357,"none",0
"122653","139087","41.2","1186",837,733,1,"Pakistan",139093,-1,-1,3357,"none",0
"122654","139088","41.3","1186",837,733,1,"Pakistan",139094,-1,-1,3357,"none",0
"122655","139089","41.4","1186",837,733,1,"Pakistan",139095,-1,-1,3357,"none",0
"122657","139091","41.6","1186",837,733,1,"Pakistan",139097,-1,-1,3357,"none",0
"122658","139092","42.1","1186",632,733,1,"Pakistan",139098,-1,-1,3357,"none",0
"122663","139097","42.6","1186",632,1226,1,"Pakistan",139103,-1,-1,3357,"none",0
"122665","139099","43.2","1186",2030,1226,1,"Pakistan",139105,-1,-1,3357,"none",0
"122666","139100","43.3","1186",2030,1226,1,"Pakistan",139106,-1,-1,3357,"none",0
"122669","139103","43.6","1186",2030,1226,1,"Pakistan",139109,-1,-1,3357,"none",0
"122670","139104","44.1","1186",358,1226,1,"Pakistan",139110,-1,-1,3357,"none",0
"122673","139107","44.4","1186",358,1182,1,"Pakistan",139113,-1,3734,3357,"none",0
"122674","139108","44.5","1186",358,1150,1,"Pakistan",139114,-1,-1,3357,"none",0
"122676","139110","45.1","1186",2030,1150,1,"Pakistan",139116,-1,-1,3357,"none",0
"122677","139111","45.2","1186",2030,1150,1,"Pakistan",139117,5100,-1,3357,"none",0
"122679","139113","45.3","1186",2030,1150,1,"Pakistan",139119,-1,-1,3357,"none",0
"122680","139114","45.4","1186",2030,1150,1,"Pakistan",139120,-1,-1,3357,"none",0
"122681","139115","45.5","1186",2030,1150,1,"Pakistan",139121,-1,-1,3357,"none",0
"122683","139117","46.1","1186",358,1150,1,"Pakistan",139123,-1,-1,3357,"none",0
"122688","139122","46.6","1186",358,1259,1,"Pakistan",139128,-1,-1,3357,"none",0
"123049","139483","11.6","1186",850,1139,1,"Pakistan",139489,-1,-1,3356,"none",0
"123051","139485","12.2","1186",1612,1139,1,"Pakistan",139491,-1,-1,3356,"none",0
"123052","139486","12.3","1186",1612,1139,1,"Pakistan",139492,-1,-1,3356,"none",0
"123053","139487","12.4","1186",1612,1139,1,"Pakistan",139493,-1,-1,3356,"none",0
"123054","139488","12.5","1186",1612,1139,1,"Pakistan",139494,-1,-1,3356,"none",0
"123055","139489","12.6","1186",1612,1139,1,"Pakistan",139495,-1,-1,3356,"none",0
"123058","139492","13.3","1186",850,1139,1,"Pakistan",139498,-1,-1,3356,"none",0
"123059","139493","13.4","1186",850,1139,1,"Pakistan",139499,-1,-1,3356,"none",0
"123060","139494","13.5","1186",850,1139,1,"Pakistan",139500,-1,-1,3356,"none",0
"123061","139495","13.6","1186",850,1139,1,"Pakistan",139501,-1,-1,3356,"none",0
"123064","139498","14.3","1186",1612,1139,1,"Pakistan",139504,-1,-1,3356,"none",0
"123067","139501","14.6","1186",1612,1139,1,"Pakistan",139507,-1,-1,3356,"none",0
"123073","139507","15.6","1186",850,1139,1,"Pakistan",139513,-1,-1,3356,"none",0
"123076","139510","16.3","1186",638,1139,1,"Pakistan",139516,-1,-1,3356,"none",0
"123078","139512","16.5","1186",638,1139,1,"Pakistan",139518,-1,-1,3356,"none",0
"123080","139514","17.1","1186",850,1139,1,"Pakistan",139520,-1,-1,3356,"none",0
"123081","139515","17.2","1186",850,1139,1,"Pakistan",139521,-1,-1,3356,"none",0
"123083","139517","17.4","1186",850,1139,1,"Pakistan",139523,-1,-1,3356,"none",0
"123084","139518","17.5","1186",850,1139,1,"Pakistan",139524,-1,-1,3356,"none",0
"123085","139519","17.6","1186",850,1139,1,"Pakistan",139525,-1,-1,3356,"none",0
"123088","139522","18.3","1186",638,1139,1,"Pakistan",139528,-1,-1,3356,"none",0
"123089","139523","18.4","1186",638,1139,1,"Pakistan",139529,-1,-1,3356,"none",0
"123093","139527","19.2","1186",474,1139,1,"Pakistan",139533,-1,-1,3356,"none",0
"123094","139528","19.3","1186",474,1139,1,"Pakistan",139534,-1,-1,3356,"none",0
"123096","139530","19.5","1186",474,1139,1,"Pakistan",139536,-1,-1,3356,"none",0
"123097","139531","19.6","1186",474,1139,1,"Pakistan",139537,-1,3742,3356,"none",0
"129516","145950","36.4","1186",247,735,2,"Pakistan",145956,-1,-1,3316,"none",0
"129517","145951","36.5","1186",247,735,2,"Pakistan",145957,-1,-1,3316,"none",0
"129519","145953","37.1","1186",240,735,2,"Pakistan",145959,-1,-1,3316,"none",0
"129520","145954","37.2","1186",240,735,2,"Pakistan",145960,-1,-1,3316,"none",0
"129521","145955","37.3","1186",240,735,2,"Pakistan",145961,-1,-1,3316,"none",0
"129525","145959","38.1","1186",247,735,2,"Pakistan",145965,-1,-1,3316,"none",0
"129526","145960","38.2","1186",247,735,2,"Pakistan",145966,-1,-1,3316,"none",0
"129527","145961","38.3","1186",247,735,2,"Pakistan",145967,-1,-1,3316,"none",0
"129531","145965","39.1","1186",240,735,2,"Pakistan",145971,-1,-1,3316,"none",0
"129537","145971","40.1","1186",1457,1279,2,"Pakistan",145977,-1,-1,3316,"none",0
"129543","145977","41.1","1186",543,1279,2,"Pakistan",145983,-1,-1,3316,"none",0
"129545","145979","41.3","1186",543,1279,2,"Pakistan",145985,-1,-1,3316,"none",0
"129547","145981","41.5","1186",543,1279,2,"Pakistan",145987,-1,-1,3316,"none",0
"129548","145982","41.6","1186",543,1279,2,"Pakistan",145988,-1,-1,3316,"none",0
"129555","145989","43.1","1186",543,1279,2,"Pakistan",145995,-1,-1,3316,"none",0
"129558","145992","43.4","1186",543,1279,2,"Pakistan",145998,-1,-1,3316,"none",0
"129561","145995","44.1","1186",1457,1279,2,"Pakistan",146001,-1,-1,3316,"none",0
"129562","145996","44.2","1186",1457,1279,2,"Pakistan",146002,-1,-1,3316,"none",0
"129563","145997","44.3","1186",1457,1279,2,"Pakistan",146003,-1,-1,3316,"none",0
"129564","145998","44.4","1186",1457,1279,2,"Pakistan",146004,-1,-1,3316,"none",0
"129565","145999","44.5","1186",1457,1279,2,"Pakistan",146005,-1,-1,3316,"none",0
"129566","146000","44.6","1186",1457,1279,2,"Pakistan",146006,-1,-1,3316,"none",0
"129572","146006","45.6","1186",240,1279,2,"Pakistan",146012,-1,-1,3316,"none",0
"129577","146011","46.5","1186",247,1264,2,"Pakistan",146017,-1,-1,3316,"none",0
"129578","146012","46.6","1186",247,1264,2,"Pakistan",146018,-1,-1,3316,"none",0
"129585","146019","48.1","1186",247,1267,2,"Pakistan",146025,-1,-1,3316,"none",0
"129586","146020","48.2","1186",247,1267,2,"Pakistan",146026,5378,-1,3316,"none",0
"129587","146021","48.2","1186",247,1267,2,"Pakistan",146027,-1,-1,3316,"none",0
"129588","146022","48.3","1186",247,1267,2,"Pakistan",146028,-1,-1,3316,"none",0
"129589","146023","48.4","1186",247,1267,2,"Pakistan",146029,-1,-1,3316,"none",0
"129590","146024","48.5","1186",247,1267,2,"Pakistan",146030,5379,-1,3316,"none",0
"129591","146025","48.5","1186",247,1267,2,"Pakistan",146031,-1,3923,3316,"none",0
"129595","146029","0.4","1186",776,1226,1,"Pakistan",146035,-1,-1,3315,"none",0
"129596","146030","0.5","1186",776,1226,1,"Pakistan",146036,-1,-1,3315,"none",0
"129597","146031","0.6","1186",776,1226,1,"Pakistan",146037,-1,-1,3315,"none",0
"129606","146040","2.1","1186",776,1226,1,"Pakistan",146046,-1,-1,3315,"none",0
"129607","146041","2.2","1186",776,1226,1,"Pakistan",146047,-1,-1,3315,"none",0
"129608","146042","2.3","1186",776,1226,1,"Pakistan",146048,-1,-1,3315,"none",0
"129609","146043","2.4","1186",776,1226,1,"Pakistan",146049,-1,-1,3315,"none",0
"129610","146044","2.5","1186",776,1226,1,"Pakistan",146050,-1,-1,3315,"none",0
"129611","146045","2.6","1186",776,1226,1,"Pakistan",146051,-1,-1,3315,"none",0
"129616","146050","3.5","1186",212,1226,1,"Pakistan",146056,5382,-1,3315,"none",0
"129617","146051","3.5","1186",212,1226,1,"Pakistan",146057,-1,-1,3315,"none",0
"129619","146053","4.1","1186",776,1226,1,"Pakistan",146059,-1,-1,3315,"none",0
"129620","146054","4.2","1186",776,1226,1,"Pakistan",146060,-1,-1,3315,"none",0
"129621","146055","4.3","1186",776,1226,1,"Pakistan",146061,-1,-1,3315,"none",0
"129622","146056","4.4","1186",776,1226,1,"Pakistan",146062,-1,-1,3315,"none",0
"129625","146059","5.1","1186",247,1226,1,"Pakistan",146065,-1,-1,3315,"none",0
"129626","146060","5.2","1186",247,1226,1,"Pakistan",146066,-1,-1,3315,"none",0
"129627","146061","5.3","1186",247,1226,1,"Pakistan",146067,-1,-1,3315,"none",0
"129628","146062","5.4","1186",247,1226,1,"Pakistan",146068,-1,-1,3315,"none",0
"129629","146063","5.5","1186",247,1226,1,"Pakistan",146069,-1,-1,3315,"none",0
"129630","146064","5.6","1186",247,1226,1,"Pakistan",146070,-1,-1,3315,"none",0
"129637","146071","7.1","1186",247,1226,1,"Pakistan",146077,-1,-1,3315,"none",0
"129638","146072","7.2","1186",247,1226,1,"Pakistan",146078,-1,-1,3315,"none",0
"129639","146073","7.3","1186",247,1226,1,"Pakistan",146079,-1,-1,3315,"none",0
"129640","146074","7.4","1186",247,1226,1,"Pakistan",146080,-1,-1,3315,"none",0
"129641","146075","7.5","1186",247,1226,1,"Pakistan",146081,-1,-1,3315,"none",0
"129642","146076","7.6","1186",247,1226,1,"Pakistan",146082,-1,-1,3315,"none",0
"129643","146077","8.1","1186",212,1226,1,"Pakistan",146083,-1,-1,3315,"none",0
"129644","146078","8.2","1186",212,1226,1,"Pakistan",146084,-1,-1,3315,"none",0
